Naziv korisnika;Konto;Klasa;Klasifikacija;Naziv;Iznos (KM)
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;19.656,00
Agencija za poštanski promet BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;18.774,00
Agencija za školovanje i strucno usavršavanje kadrova;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za školovanje i strucno usavršavanje kadrova;18.700,00
Agencija za forenzicka ispitivanja i vještacenja;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za forenzicka ispitivanja i vještacenja;18.173,00
Sud BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;17.866,00
Pravobranilaštvo BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;17.761,00
Arhiv BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;15.052,00
Agencija za osiguranje u Bosni i Hercegovini;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;12.396,00
Agencija za nadzor nad tržištem;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;12.144,00
Agencija za zaštitu licnih podataka;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;10.352,00
Centralna harmonizacijska jedinica;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Centralna harmonizacijska jedinica;8.119,00
Ured koordinatora za reformu javne uprave;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured koordinatora za reformu javne uprave;7.256,00
Agencija za državnu službu BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za državnu službu BiH;6.215,00
Komisija za koncesije;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;5.291,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;5.178,00
Agencija za javne nabavke BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;4.319,00
Memorijalni centar Srebrenica;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Memorijalni centar Srebrenica;3.710,00
Fond za povratak;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;3.505,00
Služba za zajednicke poslove institucija BiH;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;2.978,00
Odbor državne službe za žalbe;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;2.837,00
Institucija ombudsmena za zaštitu potrošaca;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmena za zaštitu potrošaca;2.723,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;2.136,00
Ured za zakonodavstvo;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;1.583,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;932,00
Ured za razmatranje žalbi po javnim nabavkama;613100;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;55,00
Bosna i Hercegovina;613200;Rashodi;Rashodi po korisnicima - sumarno;Izdaci telefonskih i poštanskih usluga;9.185.945,00
Uprava za indirektno oporezivanje BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;1.973.000,00
Ministarstvo vanjskih poslova BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;1.223.989,00
Ministarstvo odbrane BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;807.973,00
Granicna policija BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;366.269,00
Obavještajno- sigurnosna agencija BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;360.333,00
Državna agencija za istrage i zaštitu;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;313.369,00
Predsjedništvo BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;246.263,00
Ministarstvo finansija i trezora BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;235.260,00
Parlamentarna skupština BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;211.737,00
Središnja izborna komisija BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;165.905,00
Sud BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;163.944,00
Ministarstvo sigurnosti BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;159.954,00
Ministarstvo civilnih poslova BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;146.507,00
Služba za poslove sa strancima;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;143.122,00
Ministarstvo pravde BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;140.292,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;139.617,00
Direkcija za koordinaciju policijskih tijela;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;138.790,00
Ministarstvo komunikacija i prometa BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;138.295,00
Regulatorna agencija za komunikacije BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;123.299,00
Ministarstvo za ljudska prava i izbjeglice BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;119.204,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;115.382,00
Centar za uklanjanje mina u BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;110.432,00
Generalni sekretarijat Vijeca ministara BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;110.394,00
Visoko sudsko i tužilacko vijece BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;94.939,00
Tužilaštvo BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;84.909,00
Agencija za lijekove i medicinska sredstva BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;82.904,00
Direkcija za civilno vazduhoplovstvo BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;82.770,00
Ured za veterinarstvo BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;79.297,00
Ustavni sud BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;76.870,00
Agencija za statistiku BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;61.003,00
Institucija ombudsmana za ljudska prava BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;58.819,00
Institut za nestale osobe;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;54.483,00
Služba za zajednicke poslove institucija BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;53.521,00
Direkcija za evropske integracije BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;50.577,00
Institut za mjeriteljstvo BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;39.703,00
Ured za reviziju institucija BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;39.349,00
Agencija za državnu službu BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;38.904,00
Ured za razmatranje žalbi po javnim nabavkama;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;36.679,00
Agencija za rad i zapošljavanje BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;32.476,00
Agencija za promociju stranih ulaganja u BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;32.107,00
Institut za intelektualno vlasništvo BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;28.897,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;26.928,00
Konkurencijsko vijece BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;23.556,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;22.836,00
Ured koordinatora za reformu javne uprave;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;22.779,00
Pravobranilaštvo BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;22.644,00
Komisija za ocuvanje nacionalnih spomenika BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;22.481,00
Uprava za zaštitu zdravlja bilja;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;21.821,00
Agencija za sigurnost hrane;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;21.106,00
Agencija za zaštitu licnih podataka;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;21.042,00
Agencija za javne nabavke BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;20.708,00
Agencija za policijsku podršku;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;20.212,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;19.905,00
Institut za standardizaciju BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;19.023,00
Agencija za poštanski promet BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;18.994,00
Direkcija za ekonomsko planiranje;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;16.866,00
Agencija za školovanje i strucno usavršavanje kadrova;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;16.522,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;15.400,00
Komisija za koncesije;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;14.999,00
Agencija za antidoping kontrolu;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;14.871,00
Agencija za forenzicka ispitivanja i vještacenja;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;14.267,00
Odbor državne službe za žalbe;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;13.012,00
Institut za akreditiranje BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;12.373,00
Agencija za nadzor nad tržištem;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;11.479,00
Fond za povratak;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;10.443,00
Centralna harmonizacijska jedinica;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;9.082,00
Agencija za osiguranje u Bosni i Hercegovini;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;8.679,00
Arhiv BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;8.603,00
Institucija ombudsmena za zaštitu potrošaca;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;7.338,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;6.644,00
Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;5.168,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;5.021,00
Memorijalni centar Srebrenica;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;4.439,00
Ured za zakonodavstvo;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;4.324,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;613200;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci telefonskih i poštanskih usluga;839,00
Bosna i Hercegovina;613300;Rashodi;Rashodi po korisnicima - sumarno;Izdaci za energiju i komunalne usluge;19.451.127,00
Ministarstvo odbrane BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;8.256.028,00
Služba za zajednicke poslove institucija BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;2.618.073,00
Uprava za indirektno oporezivanje BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;1.960.000,00
Ministarstvo vanjskih poslova BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;1.526.395,00
Državna agencija za istrage i zaštitu;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;838.722,00
Granicna policija BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;647.628,00
Obavještajno- sigurnosna agencija BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;472.829,00
Direkcija za koordinaciju policijskih tijela;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;326.698,00
Sud BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;254.597,00
Služba za poslove sa strancima;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;210.543,00
Ministarstvo pravde BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;209.804,00
Agencija za lijekove i medicinska sredstva BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;161.881,00
Predsjedništvo BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;152.109,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;144.363,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;118.651,00
Centar za uklanjanje mina u BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;110.469,00
Visoko sudsko i tužilacko vijece BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;107.844,00
Regulatorna agencija za komunikacije BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;100.865,00
Ustavni sud BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;97.442,00
Direkcija za civilno vazduhoplovstvo BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;82.108,00
Ministarstvo za ljudska prava i izbjeglice BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;77.787,00
Agencija za forenzicka ispitivanja i vještacenja;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;73.162,00
Središnja izborna komisija BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;69.685,00
Ured za veterinarstvo BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;68.260,00
Agencija za statistiku BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;57.257,00
Tužilaštvo BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;48.723,00
Institut za mjeriteljstvo BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;45.358,00
Ured za reviziju institucija BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;39.982,00
Institut za akreditiranje BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;37.936,00
Institut za intelektualno vlasništvo BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;35.374,00
Memorijalni centar Srebrenica;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;34.496,00
Institut za nestale osobe;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;30.975,00
Ministarstvo sigurnosti BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;30.804,00
Komisija za ocuvanje nacionalnih spomenika BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;28.166,00
Agencija za sigurnost hrane;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;26.429,00
Agencija za školovanje i strucno usavršavanje kadrova;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;24.302,00
Ured za razmatranje žalbi po javnim nabavkama;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;23.830,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;23.440,00
Programi posebne namjene - Direktni transferi s Jedinstvenog racuna Trezora;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;22.964,00
Institut za standardizaciju BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;21.140,00
Institucija ombudsmana za ljudska prava BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;20.920,00
Ured koordinatora za reformu javne uprave;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;20.646,00
Direkcija za ekonomsko planiranje;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;18.616,00
Konkurencijsko vijece BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;17.521,00
Agencija za rad i zapošljavanje BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;16.578,00
Agencija za nadzor nad tržištem;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;15.227,00
Agencija za poštanski promet BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;13.865,00
Ministarstvo komunikacija i prometa BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;13.825,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;13.770,00
Agencija za promociju stranih ulaganja u BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;13.385,00
Uprava za zaštitu zdravlja bilja;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;13.233,00
Agencija za javne nabavke BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;13.033,00
Agencija za osiguranje u Bosni i Hercegovini;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;10.146,00
Komisija za koncesije;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;9.385,00
Agencija za policijsku podršku;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;6.499,00
Arhiv BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;4.969,00
Agencija za antidoping kontrolu;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;3.600,00
Direkcija za evropske integracije BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;2.833,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;2.428,00
Ministarstvo civilnih poslova BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;1.621,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;1.100,00
Ministarstvo finansija i trezora BiH;613300;Rashodi;Rashodi po korisnicima - sintetički konto;Izdaci za energiju i komunalne usluge;810,00
Bosna i Hercegovina;613400;Rashodi;Rashodi po korisnicima - sumarno;Nabavka materijala i sitnog inventara;21.110.853,00
Ministarstvo odbrane BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;5.072.152,00
Ministarstvo civilnih poslova BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;4.458.483,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;2.256.400,00
Granicna policija BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;1.628.330,00
Središnja izborna komisija BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;1.043.822,00
Služba za zajednicke poslove institucija BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;987.837,00
Direkcija za koordinaciju policijskih tijela;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za koordinaciju policijskih tijela;973.497,00
Uprava za indirektno oporezivanje BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;657.179,00
Ministarstvo vanjskih poslova BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;393.117,00
Agencija za školovanje i strucno usavršavanje kadrova;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za školovanje i strucno usavršavanje kadrova;359.498,00
Državna agencija za istrage i zaštitu;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;359.391,00
Agencija za lijekove i medicinska sredstva BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za lijekove i medicinska sredstva BiH;262.810,00
Ministarstvo pravde BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;242.159,00
Služba za poslove sa strancima;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;190.266,00
Centar za uklanjanje mina u BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;186.388,00
Ministarstvo za ljudska prava i izbjeglice BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;154.339,00
Ministarstvo sigurnosti BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;141.184,00
Predsjedništvo BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;128.193,00
Tužilaštvo BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;123.889,00
Ured za veterinarstvo BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;122.919,00
Obavještajno- sigurnosna agencija BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;108.620,00
Visoko sudsko i tužilacko vijece BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;105.276,00
Parlamentarna skupština BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;79.491,00
Sud BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;68.370,00
Agencija za statistiku BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;61.236,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;60.885,00
Ministarstvo komunikacija i prometa BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;58.357,00
Ministarstvo finansija i trezora BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;55.822,00
Ustavni sud BiH;613400;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;51.729,00
