Naziv korisnika;Konto;Klasa;Klasifikacija;Naziv;Iznos (KM)
Agencija za statistiku BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;10.746,00
Agencija za zaštitu licnih podataka;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;10.564,00
Direkcija za evropske integracije BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;10.501,00
Agencija za forenzicka ispitivanja i vještacenja;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za forenzicka ispitivanja i vještacenja;10.457,00
Uprava za zaštitu zdravlja bilja;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;10.238,00
Agencija za poštanski promet BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;10.073,00
Fond za povratak;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;7.940,00
Memorijalni centar Srebrenica;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Memorijalni centar Srebrenica;7.743,00
Arhiv BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;7.030,00
Agencija za nadzor nad tržištem;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;6.683,00
Sud BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;6.619,00
Institut za standardizaciju BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;6.426,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za predškolsko, osnovno i srednje obrazovanje;6.263,00
Ured za zakonodavstvo;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;5.752,00
Institucija ombudsmena za zaštitu potrošaca;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmena za zaštitu potrošaca;5.744,00
Agencija za javne nabavke BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;4.527,00
Ured koordinatora za reformu javne uprave;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Ured koordinatora za reformu javne uprave;4.411,00
Direkcija za ekonomsko planiranje;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;4.224,00
Centralna harmonizacijska jedinica;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Centralna harmonizacijska jedinica;4.186,00
Agencija za osiguranje u Bosni i Hercegovini;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;3.607,00
Institut za akreditiranje BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;3.594,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;3.299,00
Konkurencijsko vijece BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;2.925,00
Institut za intelektualno vlasništvo BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;2.555,00
Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;1.786,00
Vijeće za državnu pomoć BiH;613500;Rashodi;Rashodi po korisnicima - sintetički konto;Vijeće za državnu pomoć BiH;1.090,00
Bosna i Hercegovina;613600;Rashodi;Rashodi po korisnicima - sumarno;Unajmljivanje imovine i opreme;19.512.866,00
Ministarstvo vanjskih poslova BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;5.131.819,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;2.394.664,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613600;Rashodi;Rashodi po korisnicima - analitički konto;Unajmljivanje imovine i opreme - Zakup tornjeva, releja i antenskih stubova;1.479.139,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613600;Rashodi;Rashodi po korisnicima - analitički konto;Unajmljivanje imovine i opreme - zakup prostora za sjedište Agencije, regionalne centre i Centar za personalizaciju;688.142,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613600;Rashodi;Rashodi po korisnicima - analitički konto;Unajmljivanje imovine i opreme - zakup digitalnih vodova i kanala;197.007,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613600;Rashodi;Rashodi po korisnicima - analitički konto;Unajmljivanje imovine i opreme;30.376,00
Uprava za indirektno oporezivanje BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;1.397.872,00
Direkcija za civilno vazduhoplovstvo BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;768.237,00
Državna agencija za istrage i zaštitu;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;764.444,00
Agencija za statistiku BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;733.928,00
Direkcija za koordinaciju policijskih tijela;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za koordinaciju policijskih tijela;616.472,00
Granicna policija BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;585.872,00
Obavještajno- sigurnosna agencija BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;514.015,00
Služba za poslove sa strancima;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;411.448,00
Centar za uklanjanje mina u BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;369.357,00
Ministarstvo odbrane BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;314.966,00
Ured za veterinarstvo BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;306.340,00
Ured za veterinarstvo BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;Unajmljivanje imovine i opreme - ostalo;304.585,00
Ured za veterinarstvo BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;IPA - Poboljšanje kontrole zdravlja životinja i nusproizvoda životinjskog porijekla u BiH - namjenska sredstva;1.755,00
Institut za mjeriteljstvo BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;285.620,00
Ministarstvo za ljudska prava i izbjeglice BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;258.654,00
Institucija ombudsmana za ljudska prava BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;247.047,00
Agencija za promociju stranih ulaganja u BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;199.897,00
Ured za reviziju institucija BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;198.450,00
Direkcija za evropske integracije BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;193.025,00
Predsjedništvo BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;184.641,00
Predsjedništvo BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;Unajmljivanje imovine i opreme -  ostali;91.026,00
Predsjedništvo BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;Ured oficira za vezu u Hagu - hrvatski;33.996,00
Predsjedništvo BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;Ured oficira za vezu u Hagu - bošnjački;32.340,00
Predsjedništvo BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;Ured oficira za vezu u Hagu - srpski;27.279,00
Ministarstvo finansija i trezora BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;173.257,00
Institut za nestale osobe;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za nestale osobe;165.000,00
Središnja izborna komisija BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;157.144,00
Direkcija za ekonomsko planiranje;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;153.317,00
Ministarstvo sigurnosti BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;151.947,00
Institut za akreditiranje BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;146.885,00
Institut za intelektualno vlasništvo BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;142.918,00
Ured za razmatranje žalbi po javnim nabavkama;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;139.145,00
Agencija za policijsku podršku;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za policijsku podršku;134.954,00
Ured koordinatora za reformu javne uprave;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ured koordinatora za reformu javne uprave;129.996,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;118.552,00
Konkurencijsko vijece BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;117.709,00
Agencija za zaštitu licnih podataka;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;115.624,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za predškolsko, osnovno i srednje obrazovanje;112.192,00
Komisija za ocuvanje nacionalnih spomenika BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;104.272,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;103.568,00
Agencija za sigurnost hrane;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;102.779,00
Uprava za zaštitu zdravlja bilja;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;102.652,00
Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za prevenciju korupcije i koordinaciju borbe protiv korupcije;94.544,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;92.532,00
Institut za standardizaciju BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;90.786,00
Agencija za poštanski promet BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;89.637,00
Služba za zajednicke poslove institucija BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;83.154,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;81.632,00
Agencija za javne nabavke BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;76.848,00
Komisija za koncesije;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;72.000,00
Agencija za školovanje i strucno usavršavanje kadrova;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za školovanje i strucno usavršavanje kadrova;66.688,00
Centralna harmonizacijska jedinica;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Centralna harmonizacijska jedinica;60.944,00
Regulatorna agencija za komunikacije BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;48.275,00
Agencija za osiguranje u Bosni i Hercegovini;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;40.697,00
Odbor državne službe za žalbe;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;40.309,00
Agencija za nadzor nad tržištem;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;39.755,00
Ministarstvo pravde BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;36.178,00
Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za harmonizaciju i koordinaciju sistema placanja u poljoprivredi, ishrani i ruralnom razvoju BiH;35.228,00
Agencija za državnu službu BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za državnu službu BiH;30.579,00
Vijeće za državnu pomoć BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Vijeće za državnu pomoć BiH;30.004,00
Vijeće za državnu pomoć BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;Raspodjela uplaćenih sredstava Vijeću za državnu pomoć;19.656,00
Vijeće za državnu pomoć BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;Unajmljivanje imovine i opreme - ostalo;10.348,00
Ministarstvo komunikacija i prometa BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;28.534,00
Agencija za antidoping kontrolu;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za antidoping kontrolu;26.132,00
Agencija za antidoping kontrolu;613600;Rashodi;Rashodi po korisnicima - analitički konto;Unajmljivanje imovine i opreme - ostalo;24.932,00
Agencija za antidoping kontrolu;613600;Rashodi;Rashodi po korisnicima - analitički konto;Antidoping edukacija i štampanje materijala za sportiste i monitoring saveza pri donošenju vlastitih antidoping pravilnika;1.200,00
Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Jedinica za implementaciju projekta izgradnje zavoda za izvršenje krivicnih sankcija, pritvora i drugih mjera BiH;25.056,00
Ministarstvo civilnih poslova BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;22.848,00
Agencija za lijekove i medicinska sredstva BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za lijekove i medicinska sredstva BiH;20.805,00
Generalni sekretarijat Vijeca ministara BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;18.335,00
Pravobranilaštvo BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;7.388,00
Fond za povratak;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;4.800,00
Visoko sudsko i tužilacko vijece BiH;613600;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;497,00
Visoko sudsko i tužilacko vijece BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;Norveška vlada za VSTS 2011-2014;358,00
Visoko sudsko i tužilacko vijece BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;Unajmljivanje imovine i opreme - ostali;90,00
Visoko sudsko i tužilacko vijece BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;SWISS 2010/2012;29,00
Visoko sudsko i tužilacko vijece BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;Projekat za unapređenje efikasnosti pravosuđa;12,00
Visoko sudsko i tužilacko vijece BiH;613600;Rashodi;Rashodi po korisnicima - analitički konto;IPA 2012 - Konsolidacija i daljnji razvitak pravosudnog komunikacionog sistema;8,00
Bosna i Hercegovina;613700;Rashodi;Rashodi po korisnicima - sumarno;Izdaci za tekuće održavanje;14.510.265,00
Ministarstvo odbrane BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;3.870.156,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;1.576.281,00
Ministarstvo sigurnosti BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;848.330,00
Ministarstvo sigurnosti BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Izdaci za tekuce odrzavanje - ostalo;842.085,00
Ministarstvo sigurnosti BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;UNHCR - donacija;6.245,00
Uprava za indirektno oporezivanje BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;801.358,00
Uprava za indirektno oporezivanje BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Izdaci za tekuce odrzavanje - ostalo;801.158,00
Uprava za indirektno oporezivanje BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Upravni odbor;200,00
Granicna policija BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;713.275,00
Služba za zajednicke poslove institucija BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;699.478,00
Agencija za lijekove i medicinska sredstva BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za lijekove i medicinska sredstva BiH;636.951,00
Ministarstvo vanjskih poslova BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;625.399,00
Ministarstvo vanjskih poslova BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Izdaci za tekuce odrzavanje -  ostalo;621.212,00
Ministarstvo vanjskih poslova BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Opremanje ambasada BiH Abu Dabi;4.187,00
Obavještajno- sigurnosna agencija BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;546.685,00
Državna agencija za istrage i zaštitu;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;481.406,00
Visoko sudsko i tužilacko vijece BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;464.149,00
Visoko sudsko i tužilacko vijece BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Izdaci za tekuce odrzavanje - ostalo;398.551,00
Visoko sudsko i tužilacko vijece BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;SWISS 2010/2012;46.330,00
Visoko sudsko i tužilacko vijece BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Norveška vlada za VSTS 2011-2014;14.340,00
Visoko sudsko i tužilacko vijece BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;IPA 2010 Jačanje pravosuđa BiH;2.948,00
Visoko sudsko i tužilacko vijece BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;IPA 2012 - Konsolidacija i daljnji razvitak pravosudnog komunikacionog sistema;1.274,00
Visoko sudsko i tužilacko vijece BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Unapređenje pravosudnih kapaciteta za adekvatnu implementaciju mjera za zaštitu svjedoka;701,00
Visoko sudsko i tužilacko vijece BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Projekat za unapređenje efikasnosti pravosuđa;5,00
Ministarstvo finansija i trezora BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;435.384,00
Institut za mjeriteljstvo BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;319.320,00
Direkcija za koordinaciju policijskih tijela;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za koordinaciju policijskih tijela;304.277,00
Ministarstvo komunikacija i prometa BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;225.688,00
Predsjedništvo BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;213.193,00
Predsjedništvo BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Izdaci za tekuce odrzavanje - ostali;189.223,00
Predsjedništvo BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Ured oficira za vezu u Hagu - srpski;18.630,00
Predsjedništvo BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Ured oficira za vezu u Hagu - hrvatski;4.664,00
Predsjedništvo BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Ured oficira za vezu u Hagu - bošnjački;676,00
Regulatorna agencija za komunikacije BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;177.515,00
Generalni sekretarijat Vijeca ministara BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;136.443,00
Direkcija za civilno vazduhoplovstvo BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;118.697,00
Služba za poslove sa strancima;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;105.184,00
Tužilaštvo BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;90.992,00
Tužilaštvo BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Izdaci za tekuce odrzavanje - ostalo;85.749,00
Tužilaštvo BiH;613700;Rashodi;Rashodi po korisnicima - analitički konto;Tužilaštvo BiH IPA 2012/2013;5.243,00
Parlamentarna skupština BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;83.966,00
Agencija za statistiku BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;80.670,00
Ministarstvo za ljudska prava i izbjeglice BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;79.697,00
Ministarstvo pravde BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;74.105,00
Centar za uklanjanje mina u BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;69.886,00
Sud BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;49.669,00
Ured za veterinarstvo BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;43.570,00
Agencija za forenzicka ispitivanja i vještacenja;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za forenzicka ispitivanja i vještacenja;42.999,00
Agencija za javne nabavke BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;41.443,00
Ministarstvo civilnih poslova BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;41.410,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;39.320,00
Središnja izborna komisija BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;36.001,00
Ured za reviziju institucija BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;32.911,00
Institut za nestale osobe;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za nestale osobe;32.455,00
Agencija za sigurnost hrane;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;32.323,00
Agencija za školovanje i strucno usavršavanje kadrova;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za školovanje i strucno usavršavanje kadrova;31.107,00
Institucija ombudsmana za ljudska prava BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;26.213,00
Ustavni sud BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;20.945,00
Agencija za policijsku podršku;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za policijsku podršku;18.064,00
Agencija za rad i zapošljavanje BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;17.395,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;16.723,00
Direkcija za evropske integracije BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;16.058,00
Komisija za ocuvanje nacionalnih spomenika BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;12.735,00
Uprava za zaštitu zdravlja bilja;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;12.311,00
Agencija za zaštitu licnih podataka;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;12.249,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;11.753,00
Agencija za promociju stranih ulaganja u BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;11.630,00
Memorijalni centar Srebrenica;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Memorijalni centar Srebrenica;10.842,00
Institut za standardizaciju BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;10.272,00
Agencija za antidoping kontrolu;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za antidoping kontrolu;9.580,00
Komisija za koncesije;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;8.640,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;8.596,00
Agencija za nadzor nad tržištem;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;8.147,00
Arhiv BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;6.890,00
Pravobranilaštvo BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;6.202,00
Agencija za poštanski promet BiH;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;5.765,00
Agencija za predškolsko, osnovno i srednje obrazovanje;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za predškolsko, osnovno i srednje obrazovanje;5.666,00
Ured za razmatranje žalbi po javnim nabavkama;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;5.439,00
Direkcija za ekonomsko planiranje;613700;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;5.237,00
